＜牛乳及び乳製品＞　（チーズ類）　ナチュラルチーズ　チェダー,13,390,25.7,33.8,0,1.4,850,0.04,0.45,0.07,1.9,0,0,1.6,12,5.5,32,0.43,2.7,800,85,740,24,500,0.3,4,0.07,null,20,12,0,7
＜牛乳及び乳製品＞　（チーズ類）　ナチュラルチーズ　パルメザン,13,445,44,30.8,0,1.9,590,0.05,0.68,0.05,2.5,0,0.2,0.8,15,10,10,0.5,null,1500,120,1300,55,850,0.4,7.3,0.15,null,null,null,null,null
＜牛乳及び乳製品＞　（チーズ類）　ナチュラルチーズ　ブルー,13,326,18.8,29,0,1,720,0.03,0.42,0.15,1.1,0,0.3,0.6,11,5.4,57,1.22,null,1500,120,590,19,440,0.3,2.5,0.02,0.01,null,null,null,null
＜牛乳及び乳製品＞　（チーズ類）　ナチュラルチーズ　マスカルポーネ,13,273,4.4,28.2,0,4.3,933,0.03,0.17,0.03,0.2,0,0.2,0.6,10,1.1,2,0.31,2,35,140,150,10,99,0.1,0.5,0.01,0,16,3,1,8
＜牛乳及び乳製品＞　（チーズ類）　ナチュラルチーズ　モッツァレラ,13,269,18.4,19.9,0,4.2,560,0.01,0.19,0.02,1.6,null,0.2,0.6,6,3.1,9,0.06,null,70,20,330,11,260,0.1,2.8,0.02,0.01,null,null,null,null
＜牛乳及び乳製品＞　（チーズ類）　ナチュラルチーズ　やぎ,13,280,20.6,21.7,0,2.7,580,0.09,0.88,0.23,0.3,null,0.3,0.4,10,6.3,100,1.16,null,480,260,130,20,270,0.1,0.5,0.07,0.03,null,null,null,null
＜牛乳及び乳製品＞　（チーズ類）　ナチュラルチーズ　リコッタ,13,159,7.1,11.5,0,6.7,320,0.04,0.21,0.06,0.2,null,0,0.2,3,1.3,4,0.52,null,160,210,340,20,200,0.1,0.3,0.02,0,null,null,null,null
＜牛乳及び乳製品＞　（チーズ類）　プロセスチーズ,13,313,22.7,26,0,1.3,753,0.03,0.38,0.01,3.2,0,0,1.1,2,5,27,0.14,2,1100,60,630,19,730,0.3,3.2,0.08,0.02,18,13,2,9
＜牛乳及び乳製品＞　（チーズ類）　チーズスプレッド,13,284,15.9,25.7,0,0.6,520,0.02,0.35,0.03,0.5,0,0.3,1.1,6,2.7,16,0.16,null,1000,50,460,14,620,0.2,1.6,0.05,0.01,null,null,null,null
＜牛乳及び乳製品＞　（アイスクリーム類）　アイスクリーム　高脂肪,13,205,3.5,12,0.1,22.4,245,0.06,0.18,0.03,0.4,0,0.1,0.2,5,0.9,0,0.72,2.6,80,160,130,14,110,0.1,0.5,0.01,null,13,4,0,7
＜牛乳及び乳製品＞　（アイスクリーム類）　アイスクリーム　普通脂肪,13,178,3.9,8,0.1,23.2,143,0.06,0.2,0.02,0.2,0,0.1,0.3,3,1,0,0.5,2.7,110,190,140,13,120,0.1,0.4,0.01,0.01,17,4,0,6
＜牛乳及び乳製品＞　（アイスクリーム類）　アイスミルク,13,167,3.4,6.4,0,23.9,52,0.03,0.14,0.02,0.3,0,0.1,0.1,1,0.8,0,0.43,null,75,140,110,14,100,0.1,0.3,0,0.01,null,null,null,null
＜牛乳及び乳製品＞　（アイスクリーム類）　ラクトアイス　普通脂肪,13,217,3.1,13.6,0.1,22.2,20,0.03,0.15,0.01,0.2,0,0,1.3,1,1,1,0.51,1.7,61,150,95,12,93,0.1,0.4,0.01,0.01,19,3,0,3
＜牛乳及び乳製品＞　（アイスクリーム類）　ラクトアイス　低脂肪,13,108,1.8,2,0,20.6,0,0.02,0.12,0.01,0.1,0,0,0.2,1,0.3,1,0.15,null,45,80,60,9,45,0.1,0.1,0.01,0.04,null,null,null,null
＜牛乳及び乳製品＞　（アイスクリーム類）　ソフトクリーム,13,146,3.8,5.6,0,20.1,44,0.05,0.22,0.01,0.2,0,0.1,0.2,2,0.9,0,0.58,null,65,190,130,14,110,0.1,0.4,0,0.01,null,null,null,null
＜牛乳及び乳製品＞　（その他）　カゼイン,13,358,86.2,1.5,0,0,0,0,0,0.01,2.3,0,0,0,0,19,6,0.17,2.4,10,2,26,3,120,0.8,2.6,0.09,0.02,7,40,1,14
＜牛乳及び乳製品＞　（その他）　シャーベット,13,128,0.9,1,0,28.7,0,0.04,0.05,0,0,0,0,0,1,0.4,0,0.04,null,13,95,22,3,22,0.1,0.1,0.01,0.09,null,null,null,null
＜牛乳及び乳製品＞　（その他）　チーズホエーパウダー,13,339,12.5,1.2,0,77,33,0.22,2.35,0.25,3.4,3,0,0,0,4.8,6,5.95,23,690,1800,620,130,690,0.4,0.3,0.03,0.03,80,7,1,47
＜その他＞　人乳,13,61,1.1,3.5,0,7.2,103,0.01,0.03,0,0,5,0.3,0.5,1,0.4,0,0.5,0.5,15,48,27,3,14,0.04,0.3,0.03,0,*,2,0,0
＜その他＞　やぎ乳,13,57,3.1,3.6,0,4.5,72,0.04,0.14,0.04,0,1,0,0.1,2,0.9,1,0.39,null,35,220,120,12,90,0.1,0.3,0,0,null,null,null,null
（植物油脂類）　あまに油,14,897,0,100,0,0,25,0,0,null,null,0,0,1.1,11,0,null,null,null,0,0,0,0,0,0,0,0,0,null,null,null,null
（植物油脂類）　えごま油,14,897,0,100,0,0,49,0,0,null,null,0,0,7.6,5,0,null,null,null,0,0,1,0,1,0.1,0,0,0.01,null,null,null,null
（植物油脂類）　オリーブ油,14,894,0,100,0,0,380,0,0,0,0,0,0,8.9,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
（植物油脂類）　ごま油,14,890,0,100,0,0,0,0,0,0,0,0,0,1.1,5,0.1,0,0,0,0,0,1,0,1,0.1,0,0.01,0,0,1,1,0
（植物油脂類）　米ぬか油,14,880,0,100,0,0,0,0,0,0,0,0,0,5.3,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
（植物油脂類）　サフラワー油　ハイオレイック,14,892,0,100,0,0,0,0,0,0,0,0,0,3.2,10,0,0,0,null,0,0,0,0,0,0,0,0,0,null,null,null,null
（植物油脂類）　サフラワー油　ハイリノール,14,883,0,100,0,0,0,0,0,0,0,0,0,3.2,10,0,0,0,null,0,0,0,0,0,0,0,0,0,null,null,null,null
（植物油脂類）　大豆油,14,885,0,100,0,0,0,0,0,0,0,0,0,0,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
（植物油脂類）　調合油,14,886,0,100,0,0,0,0,0,0,0,0,0,1.2,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
（植物油脂類）　とうもろこし油,14,884,0,100,0,0,0,0,0,0,0,0,0,3.7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
（植物油脂類）　なたね油,14,887,0,100,0,0,0,0,0,0,0,0,0,0.3,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
（植物油脂類）　パーム油,14,887,0,100,0,0,0,0,0,0,0,0,0,10.5,4,0,0,0,null,0,0,0,0,0,0,0,0,0,null,null,null,null
（植物油脂類）　パーム核油,14,893,0,100,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,null,null,null
（植物油脂類）　ひまわり油　ハイリノール,14,899,0,100,0,0,0,0,0,0,0,0,0,1.2,11,0,0,0,null,0,0,0,0,0,0,0,0,0,null,null,null,null
（植物油脂類）　ひまわり油　ミッドオレイック,14,892,0,100,0,0,0,0,0,0,0,0,0,1.2,11,0,0,0,null,0,0,0,0,0,0,0,0,0,null,null,null,null
（植物油脂類）　ひまわり油　ハイオレイック,14,899,0,100,0,0,0,0,0,0,0,0,0,1.2,11,0,0,0,null,0,0,0,0,0,0,0,0,0,null,null,null,null
（植物油脂類）　ぶどう油,14,882,0,100,0,0,12,0,0,0,0,0,0,7.7,190,0,0,0,0,0,0,0,0,0,0,0,0.02,0,null,null,null,null
（植物油脂類）　綿実油,14,883,0,100,0,0,0,0,0,0,0,0,0,0.7,29,0,0,0,null,0,0,0,0,0,0,0,0,0,null,null,null,null
（植物油脂類）　やし油,14,889,0,100,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,null,null,null
（植物油脂類）　落花生油,14,882,0,100,0,0,0,0,0,0,0,0,0,6.2,4,0,0,0,null,0,0,0,0,0,0,0,0,0,null,null,null,null
（動物油脂類）　牛脂,14,869,0.2,99.8,0,0,170,0,0,null,null,0,0,1.3,26,0,null,null,null,1,1,0,0,1,0.1,0,0,null,null,null,null,null
（動物油脂類）　たらのあぶら,14,853,0.1,99.8,null,0,74000,0,0,0,null,0,8.7,0.1,5,0.1,1,0,0,1,1,0,0,2,0,0,0,0,450,9,0,0
（動物油脂類）　ラード,14,885,0,100,0,0,0,0,0,0,0,0,0.2,0.4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
（バター類）　無発酵バター　有塩バター,14,700,0.6,81,0,0.2,1408,0.01,0.03,0,0.1,0,0.6,1.6,17,0.1,0,0.06,0.4,750,28,15,2,15,0.1,0.1,0,0,2,0,1,3
（バター類）　無発酵バター　食塩不使用バター,14,720,0.5,83,0,0.2,1964,0,0.03,0,0.1,0,0.7,1.5,24,0.1,1,0.08,0.3,11,22,14,2,18,0.4,0.1,0.01,0.01,3,0,0,3
（バター類）　発酵バター　有塩バター,14,713,0.6,80,0,4.4,1720,0,0.02,0,0.1,0,0.7,1.4,30,0.1,1,0,null,510,25,12,2,16,0.4,0.1,0.01,0.01,null,null,null,null
（マーガリン類）　マーガリン　家庭用　有塩,14,715,0.4,83.1,0,0.5,627,0.01,0.03,0,0,0,11,6.9,53,0.1,0,0,0.2,500,27,14,2,17,0,0.1,0,0,2,1,0,2
（マーガリン類）　マーガリン　家庭用　無塩,14,715,0.4,83.1,0,0.5,627,0.01,0.03,0,0,0,11,6.9,53,0.1,0,0,0.2,0,27,14,2,17,0,0.1,0,0,2,1,0,2
（マーガリン類）　マーガリン　業務用　有塩,14,740,0.3,84.3,0,0.1,604,0.01,0.03,0,0,0,11,6.9,53,0,0,0,0.2,490,27,14,2,17,0,0.1,0,0,2,1,0,2
（マーガリン類）　マーガリン　業務用　無塩,14,740,0.3,84.3,0,0.1,604,0.01,0.03,0,0,0,11,6.9,53,0.1,0,0,0.2,0,27,14,2,17,0,0.1,0,0,2,1,0,2
（マーガリン類）　ファットスプレッド,14,579,0.2,69.1,0,0,791,0.02,0.02,0,0,0,1.1,6.4,71,0,0,0,0.1,420,17,8,2,10,0,0,0,0,1,0,0,1
（その他）　ショートニング　家庭用,14,889,0,99.9,0,0,0,0,0,0,0,0,0.1,9.6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
（その他）　ショートニング　業務用　製菓,14,881,0,99.9,0,0,0,0,0,0,0,0,0.1,9.6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
（その他）　ショートニング　業務用　フライ,14,886,0,99.9,0,0,0,0,0,0,0,0,0.1,9.6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
＜和生菓子・和半生菓子類＞　甘納豆　あずき,15,283,3.4,0.3,4.8,69.5,4,0.06,0.02,0.04,0,0,0,0,1,0.9,9,0.17,1.5,45,170,11,17,38,0.7,0.4,0.12,0.18,0,1,5,38
＜和生菓子・和半生菓子類＞　甘納豆　いんげんまめ,15,288,3.8,0.5,5.5,69.9,2,0.09,0.03,0.03,0,0,0,0,1,1,13,0.06,1.5,45,170,26,19,55,0.8,0.4,0.13,0.34,0,0,0,11
＜和生菓子・和半生菓子類＞　甘納豆　えんどう,15,293,3.8,0.4,3.2,72.2,38,0.11,0.02,0,0,0,0,0,3,0.9,2,0.16,2.4,47,110,12,17,27,0.9,0.6,0.09,null,0,2,1,26
＜和生菓子・和半生菓子類＞　今川焼　こしあん入り,15,217,4.5,1.1,1.4,48.3,29,0.04,0.04,0.01,0.1,0,0.3,0.9,2,1.1,6,0.23,2.3,57,64,29,8,55,0.6,0.3,0.06,0.22,2,3,1,12
＜和生菓子・和半生菓子類＞　今川焼　つぶしあん入り,15,220,4.5,1.4,1.7,48.2,31,0.04,0.04,0.02,0.1,0,0.3,1,2,1.1,8,0.27,2.4,71,95,23,10,62,0.6,0.3,0.08,0.22,2,3,1,16
＜和生菓子・和半生菓子類＞　今川焼　カスタードクリーム入り,15,224,4.7,2.6,0.9,46.7,109,0.06,0.08,0.04,0.3,0,0.8,0.6,3,1.3,14,0.5,5.2,52,95,46,7,88,0.5,0.4,0.04,0.15,10,6,1,5
＜和生菓子・和半生菓子類＞　ういろう　白,15,181,1,0.2,0.1,44.2,0,0.02,0,0.02,0,0,0,0,0,0.5,2,0.11,0.2,1,17,2,4,18,0.2,0.2,0.04,0.13,0,1,1,13
＜和生菓子・和半生菓子類＞　ういろう　黒,15,174,1.5,0.2,0.1,42.7,0,0.04,0.01,0.05,0,0,0,0.1,0,1.1,5,0.28,0.5,1,41,3,10,44,0.4,0.4,0.08,0.31,0,2,1,32
＜和生菓子・和半生菓子類＞　うぐいすもち　こしあん入り,15,236,3.5,0.4,1.8,55.8,0,0.01,0.01,0,0,0,0,1.4,2,0.8,3,0.02,0.9,35,21,19,9,30,0.9,0.5,0.09,0.28,1,1,0,25
＜和生菓子・和半生菓子類＞　うぐいすもち　つぶしあん入り,15,237,2.7,0.4,1.2,56.8,0,0.01,0.01,0.01,0,0,0,1,2,0.8,6,0.06,0.8,46,59,8,9,35,0.7,0.5,0.11,0.25,1,1,1,29
＜和生菓子・和半生菓子類＞　かしわもち　こしあん入り,15,203,4,0.4,1.7,46.7,0,0.03,0.02,0.04,0,0,0,0,2,1.2,4,0.21,0.9,55,40,18,13,47,0.9,0.5,0.11,null,0,1,1,36
＜和生菓子・和半生菓子類＞　かしわもち　つぶしあん入り,15,204,3.9,0.5,1.7,46.6,0,0.04,0.02,0.06,0,0,0,0,2,1.2,7,0.31,0.9,67,78,7,15,58,0.7,0.6,0.13,null,0,2,1,44
＜和生菓子・和半生菓子類＞　カステラ,15,313,7.1,5,0.5,61.8,202,0.05,0.18,0.05,0.4,0,2.3,2.6,6,1.9,22,0.54,11,71,86,27,7,85,0.7,0.6,0.03,0.1,8,15,0,4
＜和生菓子・和半生菓子類＞　かのこ,15,260,4.8,0.4,3.8,60.4,2,0.03,0.02,0.02,0,0,0,1.2,2,0.8,5,0.1,1.3,22,93,23,15,37,0.9,0.4,0.11,0.25,0,0,3,31
＜和生菓子・和半生菓子類＞　かるかん,15,226,2.1,0.3,0.4,54.8,1,0.05,0.01,0.04,0,1,0,0.1,0,0.8,5,0.29,0.7,2,120,3,8,32,0.3,0.3,0.08,0.17,0,1,0,17
＜和生菓子・和半生菓子類＞　きび団子,15,298,1.6,0.2,0.1,73.7,0,0.01,0,0,0,0,0,0,0,0.5,3,0,0.3,1,2,2,1,11,0.3,0.3,0.05,0.14,1,1,0,14
＜和生菓子・和半生菓子類＞　ぎゅうひ,15,253,1.3,0.2,0.1,62.4,0,0.01,0,0,0,0,0,0,0,0.4,3,0,0.2,1,1,1,1,10,0.2,0.3,0.04,0.12,1,1,0,12
＜和生菓子・和半生菓子類＞　きりざんしょ,15,245,2.1,0.3,0.2,59.3,0,0.03,0.01,0.04,0,0,0,0.1,0,0.9,4,0.22,0.4,66,31,2,8,32,0.3,0.3,0.07,0.25,0,1,0,26
＜和生菓子・和半生菓子類＞　きんぎょく糖,15,282,0,0,0.8,71.9,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,7,1,0,0.1,0,0.01,0.03,0,0,0,0
＜和生菓子・和半生菓子類＞　きんつば,15,260,6,0.7,5.5,58.6,0,0.03,0.03,0.03,0,0,0,0.1,6,1.2,8,0.22,1.7,120,160,20,22,73,1.4,0.7,0.19,0.41,0,1,1,47
＜和生菓子・和半生菓子類＞　草もち　こしあん入り,15,224,4.2,0.4,1.9,52.1,313,0.03,0.02,0.04,0,0,0,1.3,11,1.3,5,0.21,0.9,17,46,22,14,50,1,0.6,0.12,0.4,0,1,1,36
＜和生菓子・和半生菓子類＞　草もち　つぶしあん入り,15,227,4.8,0.7,2.7,51.1,438,0.04,0.02,0.05,0,0,0,1.1,15,1.4,9,0.3,0.9,30,90,13,16,60,0.9,0.6,0.14,0.42,0,2,1,43
＜和生菓子・和半生菓子類＞　くし団子　あん　こしあん入り,15,198,3.8,0.4,1.2,45.4,0,0.04,0.02,0.05,0,0,0,0.9,1,1.3,5,0.27,0.8,22,43,13,13,50,0.7,0.5,0.11,0.4,0,2,1,39
＜和生菓子・和半生菓子類＞　くし団子　あん　つぶしあん入り,15,199,3.8,0.5,1.3,45.4,0,0.04,0.01,0.06,0,0,0,0.6,1,1.2,7,0.34,0.8,24,68,6,15,57,0.6,0.6,0.12,0.41,1,2,1,44
＜和生菓子・和半生菓子類＞　くし団子　みたらし,15,194,3.2,0.4,0.3,44.9,0,0.04,0.02,0.06,0,0,0,0.1,0,1.3,7,0.33,1.1,250,59,4,13,52,0.4,0.5,0.09,0.39,1,2,1,37
＜和生菓子・和半生菓子類＞　くずもち　関西風　くずでん粉製品,15,93,0.1,0.1,0,22.5,0,0,0,0,0,0,0,0,0,0,0,0,null,1,1,5,1,3,0.5,0,0.01,0.01,null,null,null,null
＜和生菓子・和半生菓子類＞　くずもち　関東風　小麦でん粉製品,15,94,0.1,0.1,0,22.4,0,0,0,0,0,0,0,0,0,0,0,0,null,1,2,4,1,9,0.2,0,0.01,0.02,null,null,null,null
＜和生菓子・和半生菓子類＞　げっぺい,15,348,4.7,8.5,2.1,65.5,1,0.05,0.03,0.06,0,0,0,3.9,2,1.5,8,0.23,1.1,2,64,41,24,64,1.1,0.7,0.18,0.53,0,1,1,36
＜和生菓子・和半生菓子類＞　五平もち,15,178,3,0.5,1.3,40.9,0,0.02,0.02,0.02,0,0,0,0.5,1,1,5,0.21,0.4,240,58,10,9,41,0.4,0.6,0.1,0.29,0,1,0,25
＜和生菓子・和半生菓子類＞　桜もち　関西風　こしあん入り,15,196,3.5,0.3,1.7,46,0,0.01,0.01,0.01,0,0,0,1.2,2,0.8,1,0.05,0.6,33,22,18,8,27,0.7,0.5,0.09,0.32,0,0,0,14
＜和生菓子・和半生菓子類＞　桜もち　関西風　つぶしあん入り,15,197,3,0.3,1.3,46.5,0,0.01,0.01,0.02,0,0,0,0.6,1,0.6,3,0.1,0.3,26,43,5,7,25,0.4,0.6,0.1,0.33,0,0,0,9
＜和生菓子・和半生菓子類＞　桜もち　関東風　こしあん入り,15,235,4.5,0.4,2.6,54.2,0,0.02,0.02,0,0,0,0,1.6,2,1,2,0.1,1,45,37,26,11,37,1,0.4,0.09,0.31,0,1,1,22
＜和生菓子・和半生菓子類＞　桜もち　関東風　つぶしあん入り,15,237,4.2,0.6,2.5,54.4,0,0.04,0.02,0.02,0,0,0,1,2,0.9,5,0.2,0.9,44,82,12,11,41,0.7,0.3,0.09,0.26,0,1,1,21
＜和生菓子・和半生菓子類＞　笹だんご　こしあん入り,15,227,4,0.5,1.9,54.6,834,0.06,0.02,0.05,0,0,null,0.9,26,1.2,10,0.25,0.7,18,88,15,15,50,0.5,0.7,0.14,0.51,0,1,0,28
＜和生菓子・和半生菓子類＞　笹だんご　つぶしあん入り,15,228,4.7,0.6,2.3,53.8,833,0.05,0.02,0.04,0,0,null,1.1,27,1.3,10,0.26,0.8,32,91,17,17,61,0.7,0.8,0.16,0.57,0,1,1,33
＜和生菓子・和半生菓子類＞　ずんだあん,15,190,6.3,3.4,2.5,36.6,343,0.13,0.07,0.04,0,8,0,4.8,18,1.6,140,0.25,0,87,270,42,40,94,1.4,0.7,0.2,0.41,0,0,0,0
＜和生菓子・和半生菓子類＞　ずんだもち,15,212,4.9,1.7,1.3,45.1,139,0.07,0.03,0.03,0,3,0,2,7,1.2,60,0.31,0.4,35,130,19,19,51,0.6,0.8,0.16,0.51,0,1,0,34
＜和生菓子・和半生菓子類＞　大福もち　こしあん入り,15,223,4.6,0.5,1.8,53.2,0,0.02,0.01,0.02,0,0,0,1.2,2,1.1,3,0.22,0.9,33,33,18,10,32,0.7,0.8,0.13,0.51,0,1,0,46
＜和生菓子・和半生菓子類＞　大福もち　つぶしあん入り,15,223,4.7,0.6,2.7,52.8,0,0.03,0.02,0.03,0,0,0,1.3,3,0.9,6,0.28,1.1,56,86,10,13,44,0.7,0.8,0.16,0.51,0,1,1,54
＜和生菓子・和半生菓子類＞　タルト　（和菓子）,15,288,5.9,3,1.5,60.7,114,0.04,0.11,0.03,0.3,1,1,1.4,4,1.4,14,0.39,6.7,38,64,27,9,66,0.9,0.5,0.07,0.19,9,7,0,13
＜和生菓子・和半生菓子類＞　ちまき,15,150,1.3,0.2,0.1,36.5,0,0.02,0,0.02,0,0,0,0,0,0.5,3,0.12,0.2,1,17,1,4,18,0.2,0.2,0.04,0.15,0,1,0,15
＜和生菓子・和半生菓子類＞　ちゃつう,15,320,6.2,4.3,3.8,66.4,2,0.08,0.05,0.05,0,0,0,3.8,4,1.8,8,0.1,2.1,5,63,120,41,79,1.9,0.9,0.23,0.5,0,1,1,33
＜和生菓子・和半生菓子類＞　どら焼　こしあん入り,15,282,6.6,3.1,1.5,58.4,81,0.04,0.09,0.02,0.2,0,0.7,1.7,4,1.5,11,0.33,5.4,120,61,31,12,65,1.1,0.5,0.09,0.27,6,5,1,18
＜和生菓子・和半生菓子類＞　どら焼　つぶしあん入り,15,292,6.6,3.2,1.9,57.9,83,0.04,0.09,0.04,0.2,0,0.7,1.8,5,1.6,15,0.41,5.6,140,120,22,15,78,1.1,0.6,0.12,0.27,7,6,1,26
＜和生菓子・和半生菓子類＞　生八つ橋　あん入り　こしあん入り,15,274,3.6,0.3,1.6,65.4,0,0.03,0.02,0.03,0,0,0,1.1,1,0.9,3,0.18,0.8,2,35,17,12,42,0.8,0.5,0.1,0.34,0,1,0,32
＜和生菓子・和半生菓子類＞　生八つ橋　あん入り　こしあん・つぶしあん混合,15,274,3.5,0.3,2.1,65.5,0,0.03,0.02,0.03,0,0,0,1.7,3,1.1,5,0.19,1.1,17,71,18,15,52,1,0.6,0.13,0.37,0,1,1,38
＜和生菓子・和半生菓子類＞　生八つ橋　あん入り　つぶしあん入り,15,275,3.7,0.5,2.3,65.1,0,0.03,0.02,0.04,0,0,0,1.7,3,1.1,7,0.23,1.2,32,110,12,17,60,1,0.6,0.15,0.37,0,1,1,43
＜和生菓子・和半生菓子類＞　ねりきり,15,259,5.3,0.3,3.6,60.1,0,0.01,0.03,0,0,0,0,2.7,4,1,1,0.04,1.3,2,33,39,16,46,1.5,0.6,0.13,0.39,0,0,1,33
＜和生菓子・和半生菓子類＞　まんじゅう　カステラまんじゅう　こしあん入り,15,292,6.7,2.1,2.4,62.6,48,0.04,0.07,0.02,0.1,0,0.4,2,4,1.5,8,0.27,3.7,47,77,45,14,77,1.3,0.6,0.11,0.35,4,4,1,24
＜和生菓子・和半生菓子類＞　まんじゅう　カステラまんじゅう　つぶしあん入り,15,292,6.9,2.3,3.2,62.2,50,0.05,0.07,0.04,0.1,0,0.4,2.1,5,1.6,13,0.36,4,83,160,33,18,96,1.2,0.6,0.15,0.35,4,4,1,35
＜和生菓子・和半生菓子類＞　まんじゅう　かるかんまんじゅう　こしあん入り,15,226,3,0.3,1.4,53.8,0,0.02,0.02,0.02,0,0,0,1.6,2,0.9,2,0.13,1.1,45,65,24,13,39,1,0.5,0.1,0.3,0,1,0,25
＜和生菓子・和半生菓子類＞　まんじゅう　かるかんまんじゅう　つぶしあん入り,15,226,3.1,0.4,1.9,53.6,0,0.03,0.02,0.03,0,0,0,1.7,3,0.9,6,0.22,1.2,78,140,12,16,54,1,0.5,0.15,0.3,0,1,1,35
＜和生菓子・和半生菓子類＞　まんじゅう　くずまんじゅう　こしあん入り,15,216,3.1,0.2,2.2,51.4,0,0.01,0.02,0,0,0,0,1.6,2,0.6,1,0.02,0.8,48,22,24,10,30,0.9,0.3,0.08,0.23,0,0,1,19
＜和生菓子・和半生菓子類＞　まんじゅう　くずまんじゅう　つぶしあん入り,15,218,1.3,0.1,1.3,53.4,0,0.01,0.01,0.01,0,0,0,1.2,3,0.5,4,0.08,0.8,60,75,10,11,37,0.7,0.3,0.09,0.18,0,0,1,22
＜和生菓子・和半生菓子類＞　まんじゅう　くりまんじゅう　こしあん入り,15,296,6.5,1.4,3.3,68.1,39,0.03,0.05,0.01,0.1,0,0.3,2.2,4,1.4,6,0.22,3,25,62,38,14,62,1.2,0.5,0.11,0.37,3,3,1,24
＜和生菓子・和半生菓子類＞　まんじゅう　くりまんじゅう　つぶしあん入り,15,295,6.7,1.6,4.7,67,41,0.04,0.06,0.04,0.1,0,0.3,2.4,5,1.3,12,0.34,3.5,66,160,26,20,87,1.3,0.7,0.17,0.4,3,3,1,39
＜和生菓子・和半生菓子類＞　まんじゅう　とうまんじゅう　こしあん入り,15,299,6.8,3.1,1.7,61.6,71,0.03,0.08,0.02,0.2,0,0.6,2,4,1.4,10,0.29,4.8,25,57,33,13,62,1.2,0.6,0.1,0.3,6,5,1,21
＜和生菓子・和半生菓子類＞　まんじゅう　とうまんじゅう　つぶしあん入り,15,294,6.9,3.3,2.3,61.3,74,0.04,0.09,0.04,0.2,0,0.6,2.1,6,1.6,15,0.39,5.3,60,140,23,18,84,1.3,0.7,0.15,0.32,6,5,1,33
＜和生菓子・和半生菓子類＞　まんじゅう　蒸しまんじゅう　こしあん入り,15,254,4.6,0.5,2.4,59.5,0,0.03,0.02,0.01,0,0,0,1.8,2,1.1,2,0.12,1.1,60,48,33,12,46,1,0.4,0.1,0.33,0,1,1,22
＜和生菓子・和半生菓子類＞　まんじゅう　蒸しまんじゅう　つぶしあん入り,15,257,4.7,0.7,3.4,59.1,0,0.03,0.02,0.02,0,0,0,1.8,4,1.1,7,0.21,1.3,95,130,20,16,63,1,0.5,0.14,0.33,0,1,1,32
＜和生菓子・和半生菓子類＞　まんじゅう　中華まんじゅう　あんまん　こしあん入り,15,273,6.1,5.6,2.6,51.3,0,0.08,0.03,0.04,0,0,0,1.9,2,1.7,9,0.27,1.4,11,65,58,23,57,1.1,0.6,0.14,0.36,0,7,1,20
＜和生菓子・和半生菓子類＞　まんじゅう　中華まんじゅう　あんまん　つぶしあん入り,15,279,6.2,6,3.3,51.3,0,0.08,0.03,0.05,0,0,0,2,3,1.5,12,0.32,1.6,29,110,55,26,67,1.1,0.6,0.17,0.36,0,6,1,26
＜和生菓子・和半生菓子類＞　まんじゅう　中華まんじゅう　肉まん,15,242,10,5.1,3.2,43.4,25,0.23,0.1,0.16,0.1,7,0.1,0,9,3.9,38,0.8,1.9,460,310,28,20,87,0.8,1.2,0.12,0.45,0,12,1,9
＜和生菓子・和半生菓子類＞　もなか　こしあん入り,15,277,4.9,0.3,3.1,65.5,0,0.01,0.02,0,0,0,0,2.3,3,1,1,0.08,1.2,2,32,33,14,41,1.2,0.6,0.12,0.41,0,0,0,34
＜和生菓子・和半生菓子類＞　もなか　つぶしあん入り,15,278,6.4,0.7,6.1,63.3,0,0.02,0.03,0.03,0,0,0,3.1,6,1.2,9,0.23,1.9,59,170,21,25,80,1.6,0.8,0.23,0.49,0,1,1,59
＜和生菓子・和半生菓子類＞　ゆべし,15,321,2.4,3.5,0.5,71.2,1,0.03,0.02,0.06,0,0,0,1.3,0,0.9,8,0.19,0.7,230,62,6,15,41,0.4,0.4,0.11,0.38,0,1,0,18
＜和生菓子・和半生菓子類＞　ようかん　練りようかん,15,289,3.6,0.2,3.1,69.9,0,0.01,0.02,0,0,0,0,1.9,3,0.7,1,0.03,0.9,3,24,33,12,32,1.1,0.4,0.09,0.3,0,0,0,22
